epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,9967.82,0.78808,0.85026,1.32842,0.74072,0.58259,0.66479,0.379,1.00494,1.09296,1.71313,0.00337027,0.00337027,0.00337027
148,10036.3,0.77982,0.83813,1.32099,0.73714,0.58258,0.66342,0.37908,1.00268,1.09473,1.71052,0.00332486,0.00332486,0.00332486
149,10107.2,0.7813,0.83972,1.31966,0.74398,0.5809,0.66226,0.37975,1.00021,1.09175,1.70789,0.00327945,0.00327945,0.00327945
150,10176.3,0.77932,0.83532,1.32046,0.74317,0.58146,0.66321,0.38109,1.00042,1.09191,1.70852,0.00323405,0.00323405,0.00323405
151,10246,0.77171,0.829,1.31268,0.74422,0.5809,0.66246,0.38091,0.99904,1.09235,1.70729,0.00318864,0.00318864,0.00318864
152,10315.6,0.77886,0.83064,1.31939,0.74714,0.581,0.66416,0.38129,0.99764,1.09233,1.70584,0.00314323,0.00314323,0.00314323
153,10386,0.77331,0.82805,1.31114,0.74712,0.58259,0.66532,0.38298,0.99511,1.09016,1.70077,0.00309782,0.00309782,0.00309782
154,10455.7,0.76328,0.81605,1.30371,0.75218,0.57978,0.66637,0.38398,0.99582,1.08824,1.70277,0.00305241,0.00305241,0.00305241
155,10524.5,0.76648,0.81816,1.3082,0.74601,0.58202,0.66598,0.38568,0.99429,1.08623,1.69989,0.003007,0.003007,0.003007
156,10593.1,0.76175,0.81891,1.29807,0.74277,0.58427,0.6664,0.38614,0.99388,1.08654,1.70017,0.00296159,0.00296159,0.00296159
157,10661.5,0.76472,0.82029,1.30245,0.73687,0.58427,0.6667,0.38601,0.99286,1.08705,1.69774,0.00291618,0.00291618,0.00291618
158,10731.1,0.75771,0.80846,1.29048,0.74385,0.58405,0.66718,0.38562,0.99189,1.08601,1.696,0.00287077,0.00287077,0.00287077
159,10799.6,0.75761,0.81388,1.29861,0.74303,0.58427,0.66848,0.38571,0.9904,1.08829,1.69356,0.00282536,0.00282536,0.00282536
160,10867.2,0.75564,0.81105,1.29206,0.75243,0.57978,0.6682,0.38568,0.98954,1.08684,1.69187,0.00277995,0.00277995,0.00277995
161,10934.5,0.75738,0.81123,1.29412,0.7611,0.57631,0.66888,0.38597,0.98772,1.08401,1.6898,0.00273455,0.00273455,0.00273455
162,11002.9,0.75244,0.80629,1.28852,0.75325,0.57978,0.66793,0.38612,0.98643,1.08093,1.68918,0.00268914,0.00268914,0.00268914
163,11071.8,0.74267,0.79721,1.27693,0.7536,0.57905,0.66759,0.3863,0.98512,1.07968,1.68738,0.00264373,0.00264373,0.00264373
164,11139.1,0.75054,0.80173,1.28249,0.74598,0.58404,0.66795,0.38753,0.98469,1.07854,1.6863,0.00259832,0.00259832,0.00259832
165,11207.7,0.75598,0.81245,1.28758,0.74842,0.58146,0.66818,0.38854,0.98341,1.08026,1.68434,0.00255291,0.00255291,0.00255291
166,11275.3,0.74226,0.80117,1.28116,0.74417,0.58668,0.66968,0.38913,0.98327,1.08187,1.68434,0.0025075,0.0025075,0.0025075
167,11342.7,0.74393,0.79691,1.27895,0.74578,0.58671,0.66997,0.39005,0.98136,1.08217,1.68183,0.00246209,0.00246209,0.00246209
168,11410.3,0.74181,0.79714,1.27207,0.75443,0.58164,0.66836,0.39019,0.98141,1.08253,1.68134,0.00241668,0.00241668,0.00241668
169,11478.5,0.73946,0.7901,1.27255,0.75914,0.58315,0.66879,0.39104,0.98049,1.0848,1.67995,0.00237127,0.00237127,0.00237127
170,11545.5,0.73761,0.78763,1.27371,0.75865,0.57922,0.66795,0.39126,0.98015,1.08446,1.67932,0.00232586,0.00232586,0.00232586
171,11612.6,0.73467,0.78696,1.26947,0.75865,0.57697,0.66866,0.39131,0.97872,1.08345,1.67756,0.00228045,0.00228045,0.00228045
172,11679.3,0.74305,0.79702,1.27069,0.74574,0.58708,0.66859,0.39181,0.97888,1.08516,1.67728,0.00223505,0.00223505,0.00223505
173,11746.4,0.72983,0.7758,1.26022,0.74772,0.58596,0.66924,0.39265,0.97827,1.08302,1.67721,0.00218964,0.00218964,0.00218964
174,11813.2,0.73553,0.78732,1.26408,0.74871,0.58417,0.66894,0.39316,0.97727,1.08309,1.67633,0.00214423,0.00214423,0.00214423
175,11879.7,0.73386,0.78743,1.26291,0.74735,0.58662,0.66996,0.39287,0.97717,1.08058,1.67839,0.00209882,0.00209882,0.00209882
176,11946.3,0.72641,0.78209,1.26317,0.74688,0.58848,0.66927,0.39264,0.97699,1.08053,1.67847,0.00205341,0.00205341,0.00205341
177,12013.9,0.73012,0.78071,1.2627,0.73368,0.60056,0.6695,0.39364,0.97527,1.0792,1.67495,0.002008,0.002008,0.002008
178,12080.8,0.72504,0.77245,1.26089,0.73199,0.6,0.66939,0.39363,0.97497,1.07891,1.67551,0.00196259,0.00196259,0.00196259
