epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,11986,0.82971,0.81388,1.34707,0.78141,0.55843,0.66566,0.37358,1.00873,0.9927,1.72875,0.00343,0.00343,0.00343
148,12069.2,0.82578,0.81882,1.33808,0.7861,0.55955,0.66775,0.37292,1.00598,0.98896,1.72548,0.003385,0.003385,0.003385
149,12152,0.82452,0.81648,1.33763,0.77659,0.56292,0.67047,0.37348,1.00437,0.98695,1.72366,0.00334,0.00334,0.00334
150,12235,0.82368,0.81794,1.34413,0.77939,0.56292,0.67013,0.37489,1.00212,0.98429,1.72239,0.003295,0.003295,0.003295
151,12319.7,0.82383,0.81075,1.34548,0.77928,0.56133,0.66947,0.37648,0.99683,0.97859,1.71315,0.00325,0.00325,0.00325
152,12402.6,0.81754,0.80969,1.33579,0.78065,0.56236,0.66923,0.37675,0.9973,0.97666,1.71534,0.003205,0.003205,0.003205
153,12486.7,0.81909,0.80885,1.34131,0.77069,0.56573,0.67062,0.37779,0.99542,0.97687,1.71528,0.00316,0.00316,0.00316
154,12569.8,0.82175,0.80936,1.34034,0.76582,0.57135,0.67347,0.37746,0.99707,0.97452,1.71959,0.003115,0.003115,0.003115
155,12652.9,0.81488,0.79538,1.33694,0.76024,0.5736,0.67215,0.37681,0.99612,0.97587,1.72062,0.00307,0.00307,0.00307
156,12736.6,0.81212,0.79666,1.33093,0.75428,0.57528,0.67292,0.37694,0.99689,0.97584,1.724,0.003025,0.003025,0.003025
157,12821.3,0.81353,0.79922,1.33325,0.75689,0.5737,0.67123,0.37801,0.99565,0.97656,1.7247,0.00298,0.00298,0.00298
158,12908.3,0.808,0.79729,1.32414,0.74256,0.58427,0.67067,0.37911,0.9959,0.97602,1.72848,0.002935,0.002935,0.002935
159,12991.1,0.80719,0.79791,1.32448,0.7612,0.56768,0.67126,0.37974,0.99616,0.97509,1.73129,0.00289,0.00289,0.00289
160,13073.2,0.81002,0.79622,1.33092,0.76502,0.56152,0.67033,0.38035,0.99571,0.97548,1.73316,0.002845,0.002845,0.002845
161,13156,0.80529,0.79637,1.32523,0.78561,0.5579,0.67018,0.38095,0.99425,0.97409,1.73338,0.0028,0.0028,0.0028
